frame_id,num_gt_boxes,num_rf_boxes,num_aligned_boxes,blind_iou,blind_dice,aligned_iou,aligned_dice
4049,1,0,0,0.0,0.0,0.0,0.0
4050,1,0,0,0.0,0.0,0.0,0.0
4053,1,0,0,0.0,0.0,0.0,0.0
4054,1,0,0,0.0,0.0,0.0,0.0
4056,1,0,0,0.0,0.0,0.0,0.0
4057,1,0,0,0.0,0.0,0.0,0.0
4058,1,0,0,0.0,0.0,0.0,0.0
4059,1,0,0,0.0,0.0,0.0,0.0
4069,1,0,0,0.0,0.0,0.0,0.0
4114,1,0,0,0.0,0.0,0.0,0.0
4134,1,0,0,0.0,0.0,0.0,0.0
4135,1,0,0,0.0,0.0,0.0,0.0
4136,1,0,0,0.0,0.0,0.0,0.0
4137,1,0,0,0.0,0.0,0.0,0.0
4138,1,0,0,0.0,0.0,0.0,0.0
4139,1,0,0,0.0,0.0,0.0,0.0
4153,1,0,0,0.0,0.0,0.0,0.0
4155,1,0,0,0.0,0.0,0.0,0.0
4156,1,0,0,0.0,0.0,0.0,0.0
4157,1,0,0,0.0,0.0,0.0,0.0
4161,1,0,0,0.0,0.0,0.0,0.0
4162,1,0,0,0.0,0.0,0.0,0.0
4165,1,0,0,0.0,0.0,0.0,0.0
4198,1,0,0,0.0,0.0,0.0,0.0
4199,1,0,0,0.0,0.0,0.0,0.0
4200,1,0,0,0.0,0.0,0.0,0.0
4206,1,0,0,0.0,0.0,0.0,0.0
4207,1,0,0,0.0,0.0,0.0,0.0
4292,1,0,0,0.0,0.0,0.0,0.0
4333,1,0,0,0.0,0.0,0.0,0.0
4334,1,0,0,0.0,0.0,0.0,0.0
4335,1,0,0,0.0,0.0,0.0,0.0
4357,1,0,0,0.0,0.0,0.0,0.0
4359,1,0,0,0.0,0.0,0.0,0.0
4379,1,0,0,0.0,0.0,0.0,0.0
4381,1,0,0,0.0,0.0,0.0,0.0
4388,1,0,0,0.0,0.0,0.0,0.0
4405,1,0,0,0.0,0.0,0.0,0.0
4408,1,0,0,0.0,0.0,0.0,0.0
4424,1,0,0,0.0,0.0,0.0,0.0
4430,1,0,0,0.0,0.0,0.0,0.0
4527,1,0,0,0.0,0.0,0.0,0.0
4674,1,0,0,0.0,0.0,0.0,0.0
4700,1,0,0,0.0,0.0,0.0,0.0
4714,1,0,0,0.0,0.0,0.0,0.0
4992,1,0,0,0.0,0.0,0.0,0.0
