frame_id,num_gt_boxes,iou,dice
548,1,0.8374206516230448,0.9115176221442028
549,1,0.6920557746995688,0.8180058660565679
551,1,0.7950553753216243,0.8858282437990777
556,1,0.850925431007148,0.9194594409393706
557,1,0.864151113515463,0.9271256039815625
558,1,0.8546421353041698,0.921624845069105
559,1,0.8741760038553553,0.9328643649871661
560,1,0.9090089437373713,0.9523359717296607
561,1,0.9246485528214671,0.9608492433238939
563,1,0.9436812779704218,0.9710247134301845
564,1,0.9105212301142729,0.953165257482967
565,1,0.8594087497059432,0.9243892714195894
566,1,0.8595728963803639,0.9244842168365781
567,1,0.878410627635033,0.9352700785567578
570,1,0.8408044073817623,0.9135184640041867
571,1,0.8524558432131624,0.9203521329118884
574,1,0.8615035932144128,0.9255997102071483
575,1,0.8586066395030392,0.9239250751117691
576,1,0.8491941912452778,0.9184478247505379
577,1,0.8994606644613836,0.9470695353582773
578,1,0.8735818120599043,0.9325259312796671
579,1,0.7959527270636739,0.8863849421749886
580,1,0.8061324120319951,0.8926614756058259
581,1,0.648936170212766,0.7870967741935484
582,1,0.880516517612703,0.9364624127104292
583,1,0.6842355840591481,0.8125176674038478
584,1,0.8895446252373683,0.9415439184196266
585,1,0.8748930062856105,0.9332724623245348
586,1,0.8743056102319152,0.9329381563593933
592,1,0.8599191675982457,0.9246844514309492
593,1,0.8893033075299085,0.941408723507282
594,1,0.9533088877248123,0.9760964010512577
595,1,0.930921881106431,0.9642253166378814
596,1,0.9381154049761778,0.9680697058261178
597,1,0.9019300213862497,0.9484365999216572
630,1,0.7877094132672225,0.8812499474706046
631,1,0.8417212599838464,0.9140593403273513
632,1,0.8203425551132372,0.9013056941496449
633,1,0.819504113888933,0.9007994075235792
634,1,0.8268729654287195,0.9052331290420885
637,1,0.9619571365721827,0.980609737736532
638,1,0.9602753353641582,0.9797351607097264
639,1,0.9465751353312971,0.9725544297268494
640,1,0.9047996112800764,0.9500207853066778
648,1,0.9116761625158609,0.9537976989952627
649,1,0.8793354140813998,0.9357940125990869
650,1,0.7264347130573885,0.8415432191709424
651,1,0.6856759499078796,0.8135323398846036
653,1,0.7267947640857476,0.8417847670166517
667,1,0.8482459752534462,0.9178929499761286
668,1,0.5990138107002552,0.7492290644293177
669,1,0.7459303542343424,0.854478934311743
670,1,0.7517295908282269,0.8582712705935455
671,1,0.7551968470923651,0.8605266678132584
672,1,0.7805286322029608,0.8767380856293796
673,1,0.7864123101880377,0.8804376298831706
675,1,0.6014014808381933,0.7510939486872615
676,1,0.6140639107203647,0.7608916928776444
679,1,0.9467136111882628,0.9726275151591448
680,1,0.9485133434871863,0.9735764414008734
681,1,0.9112115553058223,0.9535433717697619
682,1,0.9235976947509742,0.9602815570753132
683,1,0.918536984193145,0.9575389911802431
685,1,0.926302962997239,0.9617417205816412
686,1,0.9215588459823284,0.9591783753166448
687,1,0.8644139907743293,0.9272768763286533
691,1,0.9084114258315177,0.9520079512579023
692,1,0.936024678111588,0.966955316937998
693,1,0.914893932650942,0.955555727710078
694,1,0.8870415917762432,0.9401399477806789
695,1,0.8638779721324983,0.9269683799568906
696,1,0.8787187306732636,0.9354446903910552
697,1,0.8912780847672083,0.9425140511548972
698,1,0.9008887691893348,0.947860583734769
699,1,0.8789707846060802,0.9355874948213774
700,1,0.8893399234115149,0.9414292392717399
701,1,0.8761738249394554,0.9340006915060013
702,1,0.8826182069389008,0.9376497089912035
703,1,0.8248584317112967,0.904024572402331
704,1,0.8332097951078863,0.9090173937880918
707,1,0.8738739925196228,0.9326923752697014
711,1,0.8625980430575568,0.9262310204530816
712,1,0.8504647692335353,0.9191904470419059
713,1,0.5613833934415977,0.7190846217522497
714,1,0.42156530974557077,0.5931001648049807
724,1,0.9404731321701983,0.969323528966759
726,1,0.9123549799721894,0.9541690633037778
728,1,0.7090195817680109,0.8297383942605475
729,1,0.9407546865000217,0.9694730540072419
732,1,0.8558356302856841,0.9223183522496959
733,1,0.8989427038336536,0.9467823352635505
735,1,0.911214588277706,0.9535450324276233
736,1,0.9438023539391369,0.9710888064586516
737,1,0.8970077687964261,0.9457080604003439
738,1,0.8834321784066868,0.9381088297578491
745,1,0.9370905084942309,0.9675237211529827
746,1,0.9284788767450203,0.9629131933372812
749,1,0.8025693473146359,0.8904726450721661
750,1,0.7684873183378658,0.8690899961444314
751,1,0.8136184398367146,0.8972322093394319
752,1,0.7854189174086355,0.8798147143512915
753,1,0.7508793591087247,0.8577168440559555
754,1,0.8412165554838247,0.913761668043197
755,1,0.8557641516168177,0.9222768430689223
756,1,0.8553794888156262,0.9220534062944225
758,1,0.8350872744178184,0.9101335789958545
760,1,0.9026436359572804,0.9488310042917014
762,1,0.62656862799177,0.7704176967501924
763,1,0.9509197070976182,0.9748424844324328
764,1,0.8356423901240653,0.9104631649605639
766,1,0.9219512195121952,0.9593908629441624
767,1,0.9088820135737323,0.9522663078292197
768,1,0.8928600009603227,0.9433978218223635
769,1,0.8784944362848821,0.9353175812671446
771,1,0.8265088547910816,0.9050148896054695
772,1,0.8211939080119407,0.9018193004042889
773,1,0.8287035547691812,0.9063290248525603
796,1,0.8644990220228985,0.9273257983101064
797,1,0.8676687049482299,0.9291462695170886
798,1,0.869795547404017,0.9303643370117358
800,1,0.8455964143165609,0.9163394637713272
802,1,0.8301048544950984,0.9071664418092736
803,1,0.8315938220492352,0.908054844953371
807,1,0.8642130280511482,0.9271612364543961
808,1,0.8635022683513341,0.9267520442733739
809,1,0.8532345679012345,0.9208057983372415
816,1,0.829320200945334,0.9066976907779927
817,1,0.8911444630471179,0.9424393328590626
818,1,0.5981043300375043,0.7485172510901938
819,1,0.5648816706560371,0.7219480951799055
820,1,0.5062801554900084,0.672225752486675
821,1,0.4294840571021769,0.600893804961797
824,1,0.8731446277077949,0.9322767871654201
825,1,0.86271173545259,0.9262965589712931
827,1,0.9167111507608608,0.9565459567519724
828,1,0.8960051509100906,0.9451505450604966
829,1,0.8555115390579843,0.9221301199693048
832,1,0.8831652257444764,0.9379582987948735
833,1,0.8887811716001913,0.9411160858271458
834,1,0.8817489062844829,0.9371589411740358
838,1,0.8894751889419252,0.941505021232924
845,1,0.9029017590044274,0.9489735922855139
846,1,0.8940993928202761,0.9440892027202226
848,1,0.7702010063701087,0.8701848022891443
849,1,0.9436556304169548,0.9710111355626521
852,1,0.9237550335048741,0.9603665928524092
853,1,0.9313172127539149,0.9644373348963485
855,1,0.7949833532159092,0.8857835386513301
856,1,0.7899673576865247,0.8826611885342224
857,1,0.7679572206253111,0.8687509082982124
865,1,0.7564171169149505,0.8613183162819039
866,1,0.7023066183587292,0.8251235244986063
867,1,0.7266748487028651,0.8417043304346121
868,1,0.6861306549459365,0.8138522989701962
869,1,0.6935840882859808,0.8190725138282727
872,1,0.9289467972964593,0.9631647680469331
874,1,0.7269189928806095,0.8418680851590645
875,1,0.8396291428368442,0.9128243549589282
877,1,0.8632496984470814,0.9266065618221259
878,1,0.7176355335623363,0.8356086253921131
884,1,0.7847441647130772,0.8793912093717207
885,1,0.556607362507767,0.7151544775055498
886,1,0.6555307725101792,0.791928224343711
887,1,0.826360714308179,0.9049260727459334
888,1,0.8495309243603936,0.918644736534134
890,1,0.8937910671716743,0.9439172912633146
892,1,0.8915766366805836,0.9426809566068218
893,1,0.4230302805311158,0.5945485297378615
894,1,0.8519660610323626,0.9200666026864892
895,1,0.7090067130780706,0.8297295822800924
896,1,0.5974814936563225,0.7480293149297201
897,1,0.6903328467702022,0.8168010792540101
898,1,0.7069470627197229,0.8283175010633614
899,1,0.6521014530493203,0.7894205913876805
902,1,0.6535457771561893,0.7904779972649735
903,1,0.6734156443950402,0.804839666284449
904,1,0.6643570917727956,0.7983347985319105
906,1,0.9221759732289188,0.9595125379491918
912,1,0.8731981316940918,0.9323072844455431
913,1,0.8875754251234229,0.9404396913732727
921,1,0.8861766707316252,0.9396539406755444
922,1,0.8616300840536988,0.9256727117102659
924,1,0.8658705158366229,0.9281142592559614
926,1,0.8781422375678976,0.9351179266433504
935,1,0.8799506295508531,0.9361422749288749
937,1,0.7465966795785904,0.8549159497528935
938,1,0.7452915198951436,0.8540596357678062
939,1,0.7512611187391798,0.85796585180861
945,1,0.3182123537107096,0.48279376659603573
948,1,0.8359940106824395,0.9106718277056909
949,1,0.8401404932176973,0.9131264664999736
950,1,0.8320731779635889,0.908340548807626
952,1,0.8420703684170873,0.9142651473631687
954,1,0.8494909151424379,0.918621344054577
955,1,0.6945139557266603,0.8197205498125639
956,1,0.6957657420301856,0.8205918126370553
958,1,0.6855565496323128,0.8134482937186059
962,1,0.9186178602659344,0.957582934351093
963,1,0.9314655102668241,0.9645168451785049
965,1,0.8817228386518724,0.9371442175656085
966,1,0.8633905352225043,0.9266876898882696
967,1,0.8647740146681772,0.9274839823656138
971,1,0.8681453797740945,0.9294195078961949
972,1,0.8826137837685409,0.9376472130165328
974,1,0.9127943076143509,0.9544092681379773
975,1,0.947938571337539,0.9732735778075828
980,1,0.8135449259159776,0.8971875075055842
981,1,0.8473456678154665,0.9173655830394475
982,1,0.7558084937583991,0.8609236103426653
983,1,0.43276519969473415,0.6040978658428323
985,1,0.8774758781662475,0.9347399754859044
989,1,0.4367091739940941,0.607929818920874
991,1,0.3489225051348091,0.5173351379439524
995,1,0.9335506322137717,0.9656335000081437
996,1,0.9360664591143021,0.9669776104096417
997,1,0.9238445973290166,0.9604149925743928
998,1,0.8899054397719847,0.9417459953756744
999,1,0.8889883338132631,0.9412322118672698
1000,1,0.8965987473241893,0.9454806912523305
1001,1,0.8908624865763132,0.9422816232282991
1002,1,0.584402391817951,0.7376944074761271
1003,1,0.7140247395228585,0.8331556984663187
1004,1,0.5881285640228098,0.7406561122898645
1005,1,0.6632382695828114,0.7975264659454606
1006,1,0.785184830186268,0.8796678270051633
1007,1,0.6679986470435542,0.8009582600412165
1008,1,0.9411226950906403,0.9696684269066205
1012,1,0.9223134340441379,0.9595869411407971
1013,1,0.8971836711918181,0.9458058118623842
1014,1,0.923791836313563,0.9603864814020264
1015,1,0.8722370978982503,0.931759229509353
1021,1,0.8237563731569519,0.903362296939932
1022,1,0.8832294189381839,0.9379945003579784
1023,1,0.8579947916666667,0.9235707177596816
1024,1,0.8105181492547169,0.8953438545626943
1025,1,0.8744822789212432,0.9330387262177844
1026,1,0.8591513934220437,0.92424037812289
1027,1,0.8623621536465573,0.9260950153631806
1028,1,0.8901165873851341,0.9418642144361671
1029,1,0.870970582408148,0.9310361056421439
1030,1,0.8882482715634252,0.9408172483886099
1031,1,0.8026847904090506,0.8905436986872363
1032,1,0.8248273620927776,0.9040059122599258
1033,1,0.7629661244684719,0.8655482528894348
1034,1,0.8457889447236181,0.9164524981487128
1035,1,0.847495383533136,0.9174533166219797
1036,1,0.8253521725574672,0.9043210235985109
1037,1,0.8924803895050041,0.9431858786536125
1038,1,0.8892580753701211,0.9413833789710367
1039,1,0.8844644567415132,0.9386905161064896
1040,1,0.900104005479313,0.9474260386628217
1041,1,0.9082145022272595,0.9518998007479721
1042,1,0.9033468579156905,0.9492193755004004
1043,1,0.8952891438924958,0.9447520414260108
1044,1,0.8979583975346688,0.9462361226685069
1045,1,0.8823021819227767,0.9374713480080044
1046,1,0.8710093152148509,0.9310582348595432
1047,1,0.9025556029324787,0.9487823657204412
1048,1,0.8899507334777749,0.9417713570132492
1073,1,0.9226727191443997,0.9597813605583319
1074,1,0.9277357238614974,0.962513390583566
1075,1,0.8892835997631735,0.9413976809777499
1076,1,0.7319555626007239,0.8452359614834588
1077,1,0.8717959098300373,0.931507441865495
1078,1,0.9017001693996941,0.9483095010548713
1079,1,0.8175686651176258,0.8996289172543762
1080,1,0.8836523034609214,0.9382329231752019
1081,1,0.8560041525640661,0.9224162040602097
1082,1,0.8273860540307015,0.9055405147759771
1083,1,0.49482240525758264,0.6620484192867266
1084,1,0.8141032794987485,0.8975269365299773
1085,1,0.6775870960348385,0.807811526014226
1087,1,0.3266348104994436,0.49242611141264125
1088,1,0.33965439669393943,0.507077642610145
1089,1,0.27566406948940253,0.4321891257778231
1090,1,0.4884692485218065,0.656337709370756
1091,1,0.500081103000811,0.6667387543252595
1092,1,0.8310438704046219,0.9077268806464793
1093,1,0.6723791695030633,0.8040989528742534
1094,1,0.4533019479917706,0.6238234919015432
1095,1,0.8771513768812039,0.934555825048642
1096,1,0.6845201118186054,0.8127182418494232
