frame_id,num_gt_boxes,num_rf_boxes,num_aligned_boxes,blind_iou,blind_dice,aligned_iou,aligned_dice
228,1,1,1,0.9229684480875628,0.9599413334165483,0.9229684480875628,0.9599413334165483
229,1,2,2,0.8882950019272774,0.9408434603921996,0.8882950019272774,0.9408434603921996
230,1,2,2,0.5766713824753117,0.7315048511503525,0.5766713824753117,0.7315048511503525
231,1,2,2,0.5128907042090322,0.6780274381779365,0.5128907042090322,0.6780274381779365
232,1,2,2,0.6136112605851199,0.7605440982887232,0.6136112605851199,0.7605440982887232
233,1,2,2,0.7517586466795075,0.8582902080768725,0.7517586466795075,0.8582902080768725
234,1,1,1,0.9033264640972801,0.9492081165652416,0.9033264640972801,0.9492081165652416
235,1,1,1,0.5545302199221893,0.7134376840225671,0.5545302199221893,0.7134376840225671
236,1,1,1,0.8659772364740423,0.9281755635030106,0.8659772364740423,0.9281755635030106
237,1,1,1,0.7934306069324565,0.8848188537270105,0.7934306069324565,0.8848188537270105
238,1,1,1,0.8242323495279616,0.9036484302465527,0.8242323495279616,0.9036484302465527
239,1,1,1,0.8526273585677582,0.9204520861949412,0.8526273585677582,0.9204520861949412
240,1,1,1,0.8118521038025371,0.8961571445028009,0.8118521038025371,0.8961571445028009
243,1,1,1,0.7709698066392205,0.8706752692777912,0.7709698066392205,0.8706752692777912
244,1,1,1,0.8063697541075759,0.892806970747755,0.8063697541075759,0.892806970747755
245,1,1,1,0.9503057493653505,0.9745197640673415,0.9503057493653505,0.9745197640673415
246,1,1,1,0.9490984884695852,0.9738845872430069,0.9490984884695852,0.9738845872430069
247,1,1,1,0.7971304665018442,0.8871147435984177,0.7971304665018442,0.8871147435984177
248,1,1,1,0.7746288904746594,0.8730038090019708,0.7746288904746594,0.8730038090019708
249,1,1,1,0.8469062801638634,0.9171080192425608,0.8469062801638634,0.9171080192425608
250,1,1,1,0.9222705871901927,0.9595637506354268,0.9222705871901927,0.9595637506354268
251,1,1,1,0.9278270937861829,0.9625625625625626,0.9278270937861829,0.9625625625625626
252,1,2,2,0.7780834407520357,0.8751933940996013,0.7780834407520357,0.8751933940996013
253,1,1,1,0.6417266712964655,0.7817704158874343,0.6417266712964655,0.7817704158874343
256,1,1,1,0.8248078073519827,0.9039941675270217,0.8248078073519827,0.9039941675270217
257,1,0,0,0.0,0.0,0.0,0.0
258,1,0,0,0.0,0.0,0.0,0.0
262,1,0,0,0.0,0.0,0.0,0.0
263,1,0,0,0.0,0.0,0.0,0.0
264,1,2,2,0.5819523960845806,0.7357394540125795,0.5819523960845806,0.7357394540125795
265,1,0,0,0.0,0.0,0.0,0.0
266,1,1,1,0.6447756717529042,0.7840287071680001,0.6447756717529042,0.7840287071680001
267,1,1,1,0.5507635061988978,0.7103126995152,0.5507635061988978,0.7103126995152
268,1,0,0,0.0,0.0,0.0,0.0
269,1,1,1,0.21624652522036636,0.355596535301403,0.21624652522036636,0.355596535301403
270,1,1,1,0.14442545674484691,0.2523981896656586,0.14442545674484691,0.2523981896656586
271,1,2,2,0.04561645349173695,0.08725274614684023,0.04561645349173695,0.08725274614684023
272,1,0,0,0.0,0.0,0.0,0.0
273,1,0,0,0.0,0.0,0.0,0.0
274,1,0,0,0.0,0.0,0.0,0.0
275,1,0,0,0.0,0.0,0.0,0.0
276,1,0,0,0.0,0.0,0.0,0.0
277,1,1,1,0.7852053841519091,0.8796807259518027,0.7852053841519091,0.8796807259518027
278,1,1,1,0.7983518614270941,0.8878705870091036,0.7983518614270941,0.8878705870091036
279,1,1,1,0.78668483627602,0.880608398642599,0.78668483627602,0.880608398642599
280,1,1,1,0.7624429309183445,0.8652114829284865,0.7624429309183445,0.8652114829284865
281,1,1,1,0.7580855358306448,0.8623989224420429,0.7580855358306448,0.8623989224420429
282,1,1,1,0.7478754856585608,0.8557537327972511,0.7478754856585608,0.8557537327972511
283,1,1,1,0.7286204445938821,0.8430080147120583,0.7286204445938821,0.8430080147120583
284,1,0,0,0.0,0.0,0.0,0.0
287,1,0,0,0.0,0.0,0.0,0.0
288,1,0,0,0.0,0.0,0.0,0.0
289,1,0,0,0.0,0.0,0.0,0.0
290,1,0,0,0.0,0.0,0.0,0.0
293,1,1,1,0.7604168560089672,0.8639054476368793,0.7604168560089672,0.8639054476368793
294,1,1,1,0.7310979736812157,0.8446638893886759,0.7310979736812157,0.8446638893886759
295,1,0,0,0.0,0.0,0.0,0.0
296,1,1,1,0.5625433503582012,0.7200355116281958,0.5625433503582012,0.7200355116281958
297,1,1,1,0.7692357371380879,0.8695683915840431,0.7692357371380879,0.8695683915840431
298,1,1,1,0.8589137557673613,0.9241028564155209,0.8589137557673613,0.9241028564155209
299,1,1,1,0.8632284154620997,0.9265943008367122,0.8632284154620997,0.9265943008367122
300,1,1,1,0.8881190342504212,0.9407447498171134,0.8881190342504212,0.9407447498171134
301,1,1,1,0.9209346064814815,0.958840143099228,0.9209346064814815,0.958840143099228
302,1,1,1,0.9212863538747134,0.9590307577178474,0.9212863538747134,0.9590307577178474
303,1,1,1,0.9101438341763854,0.9529584295088654,0.9101438341763854,0.9529584295088654
304,1,1,1,0.8383456429278267,0.9120653084505285,0.8383456429278267,0.9120653084505285
305,1,1,1,0.8120224049878978,0.8962608881133798,0.8120224049878978,0.8962608881133798
306,1,1,1,0.8558932660811085,0.9223518202513951,0.8558932660811085,0.9223518202513951
307,1,1,1,0.8299792377280142,0.9070914255382084,0.8299792377280142,0.9070914255382084
308,1,1,1,0.8519864673341563,0.9200785020427812,0.8519864673341563,0.9200785020427812
309,1,1,1,0.9030071421646253,0.9490317951591881,0.9030071421646253,0.9490317951591881
310,1,1,1,0.9299269528920692,0.963691347487052,0.9299269528920692,0.963691347487052
311,1,1,1,0.9098061498787071,0.9527732957991464,0.9098061498787071,0.9527732957991464
312,1,1,1,0.6915203692464466,0.8176317374818385,0.6915203692464466,0.8176317374818385
313,1,1,1,0.8746228006375636,0.9331187056298498,0.8746228006375636,0.9331187056298498
314,1,1,1,0.9142882503409265,0.955225264719768,0.9142882503409265,0.955225264719768
315,1,2,2,0.7766974348337136,0.8743159297760871,0.7766974348337136,0.8743159297760871
316,1,1,1,0.8590218766949919,0.9241654307179848,0.8590218766949919,0.9241654307179848
317,1,1,1,0.8337610652384141,0.9093453678819532,0.8337610652384141,0.9093453678819532
318,1,1,1,0.8275126557078665,0.9056163338987535,0.8275126557078665,0.9056163338987535
319,1,1,1,0.8704381875815774,0.9307318395878442,0.8704381875815774,0.9307318395878442
320,1,1,1,0.8325929136417813,0.9086501507715958,0.8325929136417813,0.9086501507715958
321,1,1,1,0.8564565277026075,0.9226787860876927,0.8564565277026075,0.9226787860876927
322,1,1,1,0.8577338889895513,0.9234195425654697,0.8577338889895513,0.9234195425654697
323,1,1,1,0.7880406005056418,0.8814571663336851,0.7880406005056418,0.8814571663336851
324,1,1,1,0.7671206312743328,0.8682153529282663,0.7671206312743328,0.8682153529282663
325,1,1,1,0.7472946487809714,0.8553733616735262,0.7472946487809714,0.8553733616735262
326,1,1,1,0.7625448504479355,0.865277102315032,0.7625448504479355,0.865277102315032
327,1,1,1,0.7913653828699362,0.8835331869616618,0.7913653828699362,0.8835331869616618
328,1,1,1,0.821148510542391,0.9017919250284856,0.821148510542391,0.9017919250284856
329,1,1,1,0.7911315126505,0.8833874085323761,0.7911315126505,0.8833874085323761
330,1,1,1,0.8258999061763427,0.9046497054768768,0.8258999061763427,0.9046497054768768
331,1,1,1,0.9089102457094254,0.9522818034554987,0.9089102457094254,0.9522818034554987
332,1,1,1,0.7540135421899956,0.8597579483321007,0.7540135421899956,0.8597579483321007
333,1,1,1,0.7610146255746844,0.8642910905141825,0.7610146255746844,0.8642910905141825
334,1,1,1,0.7257079926775725,0.841055376409979,0.7257079926775725,0.841055376409979
335,1,2,2,0.3017654939117029,0.46362496981683127,0.3017654939117029,0.46362496981683127
336,1,1,1,0.47434448543261476,0.6434649298307357,0.47434448543261476,0.6434649298307357
338,1,1,1,0.16523973818347035,0.2836150068844509,0.16523973818347035,0.2836150068844509
339,1,1,1,0.3282800539333538,0.49429343301698814,0.3282800539333538,0.49429343301698814
340,1,1,1,0.33832155662571073,0.5055908349540683,0.33832155662571073,0.5055908349540683
344,1,1,1,0.11462176785427818,0.20566935109285148,0.11462176785427818,0.20566935109285148
346,1,0,0,0.0,0.0,0.0,0.0
348,1,1,1,0.029603622653553832,0.05750489217832717,0.029603622653553832,0.05750489217832717
349,1,0,0,0.0,0.0,0.0,0.0
368,1,0,0,0.0,0.0,0.0,0.0
369,1,1,1,0.0891188435562226,0.1636531111062759,0.0891188435562226,0.1636531111062759
371,1,2,2,0.22795284849197484,0.37127296666467174,0.22795284849197484,0.37127296666467174
372,1,4,4,0.29930800774575694,0.460719099646039,0.29930800774575694,0.460719099646039
373,1,1,1,0.6912050662182048,0.8174113004094126,0.6912050662182048,0.8174113004094126
374,1,1,1,0.42792709624667,0.59936826939062,0.42792709624667,0.59936826939062
376,1,1,1,0.9307731146623517,0.9641455099970384,0.9307731146623517,0.9641455099970384
380,1,1,1,0.9358953273760576,0.9668862919821027,0.9358953273760576,0.9668862919821027
381,1,1,1,0.9392810441390541,0.9686899657765169,0.9392810441390541,0.9686899657765169
382,1,1,1,0.9463164438918247,0.9724178684937633,0.9463164438918247,0.9724178684937633
383,1,1,1,0.9386245353159851,0.9683407160252354,0.9386245353159851,0.9683407160252354
385,1,1,1,0.8998278996821696,0.9472730659789823,0.8998278996821696,0.9472730659789823
386,1,1,1,0.900555819155426,0.9476762640474483,0.900555819155426,0.9476762640474483
387,1,1,1,0.9248582712738825,0.9609624615757355,0.9248582712738825,0.9609624615757355
388,1,1,1,0.9259527219572696,0.9615529097892501,0.9259527219572696,0.9615529097892501
416,1,1,1,0.7915474032010161,0.883646619438294,0.7915474032010161,0.883646619438294
417,1,1,1,0.7766367261605173,0.8742774645201711,0.7766367261605173,0.8742774645201711
418,1,1,1,0.7509295022199762,0.8577495567558653,0.7509295022199762,0.8577495567558653
419,1,1,1,0.7740603523855313,0.8726426373766519,0.7740603523855313,0.8726426373766519
421,1,1,1,0.7952008725686239,0.8859185450715921,0.7952008725686239,0.8859185450715921
422,1,1,1,0.7917932995249597,0.8837998219268707,0.7917932995249597,0.8837998219268707
423,1,1,1,0.8006388010695448,0.8892830706457961,0.8006388010695448,0.8892830706457961
425,1,1,1,0.8395455269928732,0.912774937802478,0.8395455269928732,0.912774937802478
426,1,1,1,0.8452783054079422,0.9161526507201564,0.8452783054079422,0.9161526507201564
427,1,1,1,0.6378399913078121,0.7788794933484291,0.6378399913078121,0.7788794933484291
428,1,1,1,0.47800882167611847,0.6468281036834925,0.47800882167611847,0.6468281036834925
431,1,1,1,0.8344001757726673,0.9097253552335818,0.8344001757726673,0.9097253552335818
432,1,1,1,0.5694265546911227,0.7256491907685236,0.5694265546911227,0.7256491907685236
433,1,1,1,0.9186290119835749,0.9575889932299628,0.9186290119835749,0.9575889932299628
434,1,1,1,0.8980022446689113,0.9462604664364445,0.8980022446689113,0.9462604664364445
435,1,1,1,0.39409175646093275,0.5653742009943182,0.39409175646093275,0.5653742009943182
436,1,1,1,0.056229160351621704,0.10647151671688908,0.056229160351621704,0.10647151671688908
437,1,1,1,0.5089465500068076,0.674572005223792,0.5089465500068076,0.674572005223792
438,1,0,0,0.0,0.0,0.0,0.0
439,1,0,0,0.0,0.0,0.0,0.0
440,1,1,1,0.8215465305833156,0.9020318908024062,0.8215465305833156,0.9020318908024062
441,1,0,0,0.0,0.0,0.0,0.0
442,1,0,0,0.0,0.0,0.0,0.0
443,1,1,1,0.7649822053863615,0.8668440996762389,0.7649822053863615,0.8668440996762389
447,1,1,1,0.8306102655923605,0.9074681609780948,0.8306102655923605,0.9074681609780948
448,1,0,0,0.0,0.0,0.0,0.0
450,1,0,0,0.0,0.0,0.0,0.0
451,1,1,1,0.5158920051533985,0.6806447997609085,0.5158920051533985,0.6806447997609085
453,1,0,0,0.0,0.0,0.0,0.0
455,1,1,1,0.7827692159196937,0.8781498008040028,0.7827692159196937,0.8781498008040028
457,1,2,2,0.8954150222487774,0.9448221225834015,0.8954150222487774,0.9448221225834015
462,1,1,1,0.9076994512452512,0.9516168290060053,0.9076994512452512,0.9516168290060053
463,1,1,1,0.8446415423285573,0.9157785108345071,0.8446415423285573,0.9157785108345071
464,1,1,1,0.8712899188568681,0.9312185248014598,0.8712899188568681,0.9312185248014598
470,1,1,1,0.6925690912766918,0.8183643372032656,0.6925690912766918,0.8183643372032656
471,1,1,1,0.738010692155674,0.8492590931535768,0.738010692155674,0.8492590931535768
472,1,0,0,0.0,0.0,0.0,0.0
473,1,0,0,0.0,0.0,0.0,0.0
474,1,0,0,0.0,0.0,0.0,0.0
476,1,1,1,0.8326391336387812,0.9086776751138579,0.8326391336387812,0.9086776751138579
487,1,1,1,0.6210346078257716,0.7662200483908734,0.6210346078257716,0.7662200483908734
488,1,0,0,0.0,0.0,0.0,0.0
489,1,1,1,0.4717666550136037,0.6410889299693274,0.4717666550136037,0.6410889299693274
490,1,0,0,0.0,0.0,0.0,0.0
491,1,0,0,0.0,0.0,0.0,0.0
492,1,0,0,0.0,0.0,0.0,0.0
493,1,1,1,0.7453910165049883,0.8541249604888842,0.7453910165049883,0.8541249604888842
494,1,1,1,0.757167446823425,0.8618045459380873,0.757167446823425,0.8618045459380873
495,1,1,1,0.9165055750583796,0.9564340297110395,0.9165055750583796,0.9564340297110395
496,1,1,1,0.8860995994187343,0.939610611965366,0.8860995994187343,0.939610611965366
497,1,1,1,0.9346612588677539,0.9662272964671422,0.9346612588677539,0.9662272964671422
